region,spec,window,horizon,mean_loss,car_95,car_99
California,gradual,Full record (2001-25),142,710.6130995705247,781.2352674575898,807.0470314055042
California,gradual,Full record (2001-25),143,711.8717889741871,783.0542775430658,810.0027782666758
California,gradual,Full record (2001-25),144,713.2415033339395,783.8326811424828,810.7105022872515
California,gradual,Full record (2001-25),145,714.1128082162292,783.8029725648202,812.4557317265701
California,gradual,Full record (2001-25),146,715.1713094031352,785.6225706897288,810.4318556453405
California,gradual,Full record (2001-25),147,716.6714798531262,787.2270064685081,810.8797749525854
California,gradual,Full record (2001-25),148,717.8203655256451,786.4483462221892,814.1397187377106
California,gradual,Full record (2001-25),149,718.8876065120608,786.0544011742725,812.4526056933386
California,gradual,Full record (2001-25),150,720.1454281284537,788.5438144384201,813.6959552779153
California,gradual,Full record (2001-25),151,721.2684586460325,789.3649045435498,813.3549969215744
California,gradual,Full record (2001-25),152,722.366971717819,789.9619361658716,816.3623059050194
California,gradual,Full record (2001-25),153,723.6800477200096,791.2009925237031,817.1672987592436
California,gradual,Full record (2001-25),154,724.8265640095497,792.0830380977749,819.1458464899804
California,gradual,Full record (2001-25),155,726.2004341009074,793.3042150601765,820.6958769985318
California,gradual,Full record (2001-25),156,727.4277528799456,796.1731769720416,819.4848530285869
California,gradual,Full record (2001-25),157,728.6660044229666,796.1466293090249,821.8363748446536
California,gradual,Full record (2001-25),158,729.6540470619649,796.624660049535,822.9984011728648
California,gradual,Full record (2001-25),159,731.0647472667972,797.8024745966129,822.3224229418098
California,gradual,Full record (2001-25),160,732.1549026078256,798.8274198085072,826.1420884375663
California,gradual,Full record (2001-25),161,733.2101003666262,799.0424987546348,828.5782789189274
California,gradual,Full record (2001-25),162,734.524294376545,800.5482348818106,826.6889962062676
California,gradual,Full record (2001-25),163,735.6723882438209,802.3443316603691,825.9829299972351
California,gradual,Full record (2001-25),164,736.662693678434,802.9384706787338,826.519230607024
California,gradual,Full record (2001-25),165,737.3237864559682,805.0879218708031,828.1939503021025
California,gradual,Full record (2001-25),166,738.7901592236205,805.6450828306652,829.7992985221362
California,gradual,Full record (2001-25),167,739.9601130757993,807.3568303071381,831.0086558660158
California,gradual,Full record (2001-25),168,741.1112814044576,807.859472122501,831.1623696462216
California,gradual,Full record (2001-25),169,742.5042832651189,809.121703843376,832.0407033096674
California,gradual,Full record (2001-25),170,743.6956501097249,809.9969500533489,832.3240510121908
California,gradual,Full record (2001-25),171,744.9647755177472,811.4476908640308,832.9099538736858
California,gradual,Full record (2001-25),172,746.2457341992458,811.63989686019,835.4229793905715
California,gradual,Full record (2001-25),173,747.2767586076557,814.7692608047114,838.8947511340166
California,gradual,Full record (2001-25),174,748.4396793577323,815.2680308371085,837.7760203981924
California,gradual,Full record (2001-25),175,749.741990120268,815.3186909785741,837.6853379997797
California,gradual,Full record (2001-25),176,750.9866247148076,817.6192901361936,840.9069025231588
California,gradual,Full record (2001-25),177,751.8851133556172,817.6003334379051,839.8908696380001
California,gradual,Full record (2001-25),178,753.0867306070732,818.9387265651609,839.2771157410433
California,gradual,Full record (2001-25),179,754.3828607282624,818.9539630818294,840.1273427847093
California,gradual,Full record (2001-25),180,755.5585841005969,820.268699161344,842.5195451593262
California,gradual,Full record (2001-25),181,756.5205465391033,819.4113315574109,845.02193264136
California,gradual,Full record (2001-25),182,757.3091634439292,820.7296486290326,844.7987358132821
California,gradual,Full record (2001-25),183,758.3059321897848,821.2511613901044,842.711316446764
California,gradual,Full record (2001-25),184,759.1567337929705,821.4920066960677,841.4649454888569
California,gradual,Full record (2001-25),185,760.1320430931346,822.7974009594609,845.8214441235447
California,gradual,Full record (2001-25),186,761.3392292842038,824.4695534940676,846.9402880809395
California,gradual,Full record (2001-25),187,762.3534797425075,825.3697797364343,847.4832999850147
California,gradual,Full record (2001-25),188,763.3553860805199,827.2730699354045,847.3602691714615
California,gradual,Full record (2001-25),189,764.2280987786613,827.5370389272201,848.6902636112608
California,gradual,Full record (2001-25),190,765.0878073726327,828.5208931338193,849.7634226575861
California,gradual,Full record (2001-25),191,766.3453937941417,828.3445953422198,850.0149802108058
California,gradual,Full record (2001-25),192,767.1952120606535,828.3677126898293,851.1542564319539
California,gradual,Full record (2001-25),193,768.2757737423995,830.892651409169,851.8680279894206
California,gradual,Full record (2001-25),194,769.233135689227,830.3427920109727,852.4625856211976
California,gradual,Full record (2001-25),195,770.1279556829958,832.4117416061126,853.1931201232283
California,gradual,Full record (2001-25),196,771.0265746523606,833.3824749653439,854.5316937331155
California,gradual,Full record (2001-25),197,771.5894642945532,834.1149303143682,855.1798650008852
California,gradual,Full record (2001-25),198,772.4879109771391,833.568255498372,854.8547247960548
California,gradual,Full record (2001-25),199,773.5211772130476,833.647226083917,855.8626412312473
California,gradual,Full record (2001-25),200,774.5518409239493,835.942279263675,858.1857602877367
California,gradual,2001-08,0,0,0,0
California,gradual,2001-08,1,20.30163833374435,76.37227844051641,115.74448294667505
California,gradual,2001-08,2,40.225187580119005,122.57099717012804,154.48266350191528
California,gradual,2001-08,3,59.58585038686984,145.3315831147138,192.03898576071518
California,gradual,2001-08,4,78.01942405784132,171.66793391592896,228.351551173128
California,gradual,2001-08,5,95.80024782922094,199.06146343661356,252.68854668963036
California,gradual,2001-08,6,112.99340725712588,220.17986115082175,279.93600923103656
California,gradual,2001-08,7,129.9972505800893,241.9645658734282,294.4635138871427
California,gradual,2001-08,8,146.00366277508738,261.4648163937469,320.4037667663048
California,gradual,2001-08,9,161.90178629849305,276.2900671997425,333.71317561506174
California,gradual,2001-08,10,177.63481671026108,295.77918050716966,350.18168766095874
California,gradual,2001-08,11,192.4740107503669,312.604147952132,365.67003190566834
California,gradual,2001-08,12,206.95871112920108,330.3434307891382,388.93160960085294
California,gradual,2001-08,13,220.87515103290704,345.8674732094225,403.2579702883894
California,gradual,2001-08,14,234.31288761326286,360.58077348027484,418.74615832210435
California,gradual,2001-08,15,247.0052375183616,371.37623107021665,428.4610355737327
California,gradual,2001-08,16,259.3268385752801,382.64137558858545,443.5815020991884
California,gradual,2001-08,17,270.96772347509983,395.06240203829014,448.62113747890965
California,gradual,2001-08,18,282.6652934055864,408.34156360539373,465.1109692088147
California,gradual,2001-08,19,293.7322920047081,417.3362991514515,470.870977983279
California,gradual,2001-08,20,304.5249845384316,426.90104064857064,482.36991455549105
California,gradual,2001-08,21,315.54580600253615,439.83479675265124,490.63065644693654
California,gradual,2001-08,22,325.7237611340196,447.23397290771834,496.36083916436303
California,gradual,2001-08,23,335.2744308749847,459.2410784799928,503.8195916487689
California,gradual,2001-08,24,345.36661248328477,466.65861145089156,512.0775355910972
California,gradual,2001-08,25,354.60600067234776,476.297922292225,521.6000448022027
California,gradual,2001-08,26,364.001979121194,483.13803945747776,530.2691686266049
California,gradual,2001-08,27,372.57257972060404,490.8055230353371,536.0995146839248
California,gradual,2001-08,28,381.2923185540021,500.90877556935163,543.2035390472344
California,gradual,2001-08,29,389.39411211841474,507.40339840684135,549.305158463082
California,gradual,2001-08,30,397.1761964543234,514.9062208760821,558.8311744917434
California,gradual,2001-08,31,405.3140252428925,521.6947932425857,568.4914998192816
California,gradual,2001-08,32,412.6985041778912,529.2312372933158,573.0238677156416
California,gradual,2001-08,33,419.61455296692503,535.0096030980791,581.2228960126977
California,gradual,2001-08,34,426.2996209801827,539.8157210615552,583.2306924507694
California,gradual,2001-08,35,433.20598600562255,544.2574008109322,595.134816734723
California,gradual,2001-08,36,440.22874904319855,550.1364346776253,594.4339605875799
California,gradual,2001-08,37,445.99794120904363,556.9469053416356,598.579041672787
California,gradual,2001-08,38,451.74213467250956,563.2241171086281,601.7747573149857
California,gradual,2001-08,39,457.90562843973737,565.4813289102973,610.5805385010648
California,gradual,2001-08,40,464.23390669103276,570.5862973448426,615.1086575225286
California,gradual,2001-08,41,469.8179175991951,577.3875596237332,615.5175388672767
California,gradual,2001-08,42,475.1590254601016,579.3180746490461,617.7263881307642
California,gradual,2001-08,43,480.0417301404994,584.835214053868,622.6855523385922
California,gradual,2001-08,44,485.16547793076234,588.633915829505,626.6585770329356
California,gradual,2001-08,45,490.02740156315394,592.5536285807788,629.5449116667792
California,gradual,2001-08,46,495.34965259070606,597.9083555481407,632.7657918654621
California,gradual,2001-08,47,499.6646572368815,601.7406577060813,637.5126549386306
California,gradual,2001-08,48,504.66813397239554,604.6205255785071,643.5668316726004
California,gradual,2001-08,49,509.6067214490484,607.9896486693149,644.5995937971934
California,gradual,2001-08,50,513.970820197087,613.0432250914297,646.9494322819374
California,gradual,2001-08,51,518.4249566418083,615.9445964888625,652.7433587571933
California,gradual,2001-08,52,522.4345915988,619.3384628025751,657.6243278059411
California,gradual,2001-08,53,526.7749444521343,624.2777614148749,660.9460838010581
California,gradual,2001-08,54,530.6527806669069,628.7062402645436,666.1120668734222
California,gradual,2001-08,55,534.5447177769288,631.7744629067807,669.6666321354855
California,gradual,2001-08,56,538.5705732436743,633.4315711309534,668.5847373315145
California,gradual,2001-08,57,542.2829336153374,637.5566532413338,673.3926885055663
California,gradual,2001-08,58,545.8909425154052,638.7909927844386,673.6096745527742
California,gradual,2001-08,59,549.3767861620834,640.3476568579409,676.2971641112134
California,gradual,2001-08,60,552.9127249386951,643.7341056424632,679.8051157427094
